Mix ID,Cement,SF,Sand,NanoSilica,Quartz Powder,Water,Superplasticizer,Fibers,Fly Ash,Slag,MetaK,Lime Powder,Water/Binder Ratio,Curing Type,Curing Temp,Type of Cement,Superplasticizer Base,Fiber Type,Fiber Length,Fiber Diameter,Specimen Type,Testing Age,Compressive Strength
DS-UHPC-102,922,230,1152,0,0,184,11.52,4.61,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,7,115
DS-UHPC-103,922,230,1152,0,0,184,11.52,9.22,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,7,117.9
DS-UHPC-104,922,230,1152,0,0,184,11.52,13.83,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,7,125.1
DS-UHPC-105,922,230,1152,0,0,184,11.52,16.135,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,7,119.3
DS-UHPC-106,922,230,1152,0,0,184,11.52,0,0,0,0,0,0.159722222,1,23,1,1,0,0,0,1,28,156.8
DS-UHPC-107,922,230,1152,0,0,184,11.52,1.844,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,28,158.9
DS-UHPC-108,922,230,1152,0,0,184,11.52,4.61,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,28,163.7
DS-UHPC-109,922,230,1152,0,0,184,11.52,9.22,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,28,167.5
DS-UHPC-11,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,14,108.5
DS-UHPC-110,922,230,1152,0,0,184,11.52,13.83,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,28,168.2
DS-UHPC-111,922,230,1152,0,0,184,11.52,16.135,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,28,163.4
DS-UHPC-112,863,216,1079,0,0,194.22,43.16,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,28,133.6
DS-UHPC-113,863,216,1079,0,0,194.22,43.16,8.63,0,0,0,0,0.18,1,23,1,1,1,13,0.2,1,28,144.7
DS-UHPC-114,863,216,1079,0,0,194.22,43.16,17.26,0,0,0,0,0.18,1,23,1,1,1,13,0.2,1,28,164.6
DS-UHPC-115,863,216,1079,0,0,194.22,43.16,25.89,0,0,0,0,0.18,1,23,1,1,1,13,0.2,1,28,176.4
DS-UHPC-116,828,207,911,0,248,186.4,21,0,0,0,0,0,0.180096618,1,23,1,1,0,0,0,1,3,103
DS-UHPC-117,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,1,12,0.2,1,3,136.6
DS-UHPC-118,828,207,911,0,248,186.4,21,8.28,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,3,111.3
DS-UHPC-119,828,207,911,0,248,186.4,21,16.56,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,3,129
DS-UHPC-12,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,28,119.6
DS-UHPC-120,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,3,136
DS-UHPC-121,828,207,911,0,248,186.4,21,8.28,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,3,108.3
DS-UHPC-122,828,207,911,0,248,186.4,21,16.56,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,3,112.3
DS-UHPC-123,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,3,113.9
DS-UHPC-124,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,20,0.86,1,3,101.5
DS-UHPC-125,828,207,911,0,248,186.4,21,0,0,0,0,0,0.180096618,1,23,1,1,0,0,0,1,7,124.1
DS-UHPC-126,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,1,12,0.2,1,7,156.8
DS-UHPC-127,828,207,911,0,248,186.4,21,8.28,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,7,135.1
DS-UHPC-128,828,207,911,0,248,186.4,21,16.56,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,7,140.1
DS-UHPC-129,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,7,153
DS-UHPC-13,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,1,66.9
DS-UHPC-130,828,207,911,0,248,186.4,21,8.28,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,7,121.8
DS-UHPC-131,828,207,911,0,248,186.4,21,16.56,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,7,123.6
DS-UHPC-132,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,7,125.6
DS-UHPC-133,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,20,0.86,1,7,119.3
DS-UHPC-134,828,207,911,0,248,186.4,21,0,0,0,0,0,0.180096618,1,23,1,1,0,0,0,1,28,144.6
DS-UHPC-135,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,1,12,0.2,1,28,198.9
DS-UHPC-136,828,207,911,0,248,186.4,21,8.28,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,28,155.2
DS-UHPC-137,828,207,911,0,248,186.4,21,16.56,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,28,165.6
DS-UHPC-138,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,10,0.44,1,28,175.3
DS-UHPC-139,828,207,911,0,248,186.4,21,8.28,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,28,150.4
DS-UHPC-14,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,14,108.5
DS-UHPC-140,828,207,911,0,248,186.4,21,16.56,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,28,152.6
DS-UHPC-141,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,10,0.86,1,28,155.1
DS-UHPC-142,828,207,911,0,248,186.4,21,24.84,0,0,0,0,0.180096618,1,23,1,1,4,20,0.86,1,28,148.1
DS-UHPC-143,646,0,1076,0,0,172,10,0,0,430,0,0,0.26625387,1,23,1,1,0,0,0,1,28,115.3
DS-UHPC-144,646,0,1076,0,0,172,10,3.23,0,430,0,0,0.26625387,1,23,1,1,1,13,0.2,1,28,118.8
DS-UHPC-145,646,0,1076,0,0,172,10,6.46,0,430,0,0,0.26625387,1,23,1,1,1,13,0.2,1,28,135.4
DS-UHPC-146,646,0,1076,0,0,172,10,9.69,0,430,0,0,0.26625387,1,23,1,1,1,13,0.2,1,28,138.1
DS-UHPC-147,646,0,1076,0,0,172,10,12.92,0,430,0,0,0.26625387,1,23,1,1,1,13,0.2,1,28,140.8
DS-UHPC-148,646,0,1076,0,0,172,10,16.15,0,430,0,0,0.26625387,1,23,1,1,1,13,0.2,1,28,147.2
DS-UHPC-149,1000,250,1000,0,0,200,50,0,0,0,0,0,0.16,1,23,1,1,0,0,0,1,28,105.5
DS-UHPC-15,797.78,112.36,1123.63,0,0,224.73,28.09,15.9556,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,28,114.8
DS-UHPC-150,1000,250,1000,0,0,200,50,5,0,0,0,0,0.16,1,23,1,1,1,12,0.2,1,28,114.8
DS-UHPC-151,1000,250,1000,0,0,200,50,10,0,0,0,0,0.16,1,23,1,1,1,12,0.2,1,28,129.5
DS-UHPC-152,1000,250,1000,0,0,200,50,15,0,0,0,0,0.16,1,23,1,1,1,12,0.2,1,28,140
DS-UHPC-153,1000,250,1000,0,0,200,50,5,0,0,0,0,0.16,1,23,1,1,4,12,0.018,1,28,151.8
DS-UHPC-154,1000,250,1000,0,0,200,50,10,0,0,0,0,0.16,1,23,1,1,4,12,0.018,1,28,159.6
DS-UHPC-155,1000,250,1000,0,0,200,50,15,0,0,0,0,0.16,1,23,1,1,4,12,0.018,1,28,148.4
DS-UHPC-156,900,108,1000,0,0,161.28,18,0,0,0,0,0,0.16,1,23,1,1,0,0,0,1,28,151
DS-UHPC-157,900,108,1000,0,0,161.28,18,11.25,0,0,0,0,0.16,1,23,1,1,1,35,0.603448276,1,28,154.1
DS-UHPC-158,900,108,1000,0,0,161.28,18,6.21,0,0,0,0,0.16,1,23,1,1,3,48,0.75,1,28,137.8
DS-UHPC-159,900,108,1000,0,0,161.28,18,4.68,0,0,0,0,0.16,1,23,1,1,3,48,0.75,1,28,138.8
DS-UHPC-16,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,1,66.3
DS-UHPC-160,900,108,1000,0,0,161.28,18,3.06,0,0,0,0,0.16,1,23,1,1,3,48,0.75,1,28,125.5
DS-UHPC-161,900,108,1000,0,0,161.28,18,6.21,0,0,0,0,0.16,1,23,1,1,3,54,0.054,1,28,132.7
DS-UHPC-162,900,108,1000,0,0,161.28,18,4.68,0,0,0,0,0.16,1,23,1,1,3,54,0.054,1,28,134.7
DS-UHPC-163,900,108,1000,0,0,161.28,18,3.06,0,0,0,0,0.16,1,23,1,1,3,54,0.054,1,28,139.8
DS-UHPC-164,936,140.4,1170,0,0,224.64,28.08,0,0,0,0,0,0.208695652,1,23,1,1,0,0,0,1,28,140.1
DS-UHPC-165,936,140.4,1170,0,0,224.64,28.08,3.744,0,0,0,0,0.208695652,1,23,1,1,3,12,0.038,1,28,150.3
DS-UHPC-166,936,140.4,1170,0,0,224.64,28.08,7.488,0,0,0,0,0.208695652,1,23,1,1,3,12,0.038,1,28,154.8
DS-UHPC-167,936,140.4,1170,0,0,224.64,28.08,11.232,0,0,0,0,0.208695652,1,23,1,1,3,12,0.038,1,28,160.5
DS-UHPC-168,936,140.4,1170,0,0,224.64,28.08,18.72,0,0,0,0,0.208695652,1,23,1,1,1,13,0.2,1,28,163.8
DS-UHPC-169,833,167,836,0,363,184,24,0,0,0,0,0,0.184,1,23,1,1,0,0,0,1,28,110.6
DS-UHPC-17,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,14,107.9
DS-UHPC-170,833,167,836,0,363,184,24,0,0,0,0,0,0.184,1,23,1,1,0,0,0,1,28,103.3
DS-UHPC-171,833,167,836,0,363,184,24,0,0,0,0,0,0.184,1,23,1,1,0,0,0,1,28,97.2
DS-UHPC-172,833,167,836,0,363,184,24,0,0,0,0,0,0.184,1,23,1,1,0,0,0,1,28,94.6
DS-UHPC-173,833,167,836,0,363,184,24,1.666,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,135.7
DS-UHPC-174,833,167,836,0,363,184,24,1.666,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,135.6
DS-UHPC-175,833,167,836,0,363,184,24,1.666,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,118.7
DS-UHPC-176,833,167,836,0,363,184,24,1.666,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,117.6
DS-UHPC-177,833,167,836,0,363,184,24,3.332,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,118.7
DS-UHPC-178,833,167,836,0,363,184,24,3.332,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,114.7
DS-UHPC-179,833,167,836,0,363,184,24,3.332,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,103.4
DS-UHPC-18,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,28,108.3
DS-UHPC-180,833,167,836,0,363,184,24,3.332,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,91.9
DS-UHPC-181,833,167,836,0,363,184,24,4.998,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,112.3
DS-UHPC-182,833,167,836,0,363,184,24,4.998,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,109.9
DS-UHPC-183,833,167,836,0,363,184,24,4.998,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,102.1
DS-UHPC-184,833,167,836,0,363,184,24,4.998,0,0,0,0,0.184,1,23,1,1,3,20,0.034,1,28,101.1
DS-UHPC-185,875,150,1100,0,0,180,35,6.5625,0,0,0,0,0.175609756,1,23,1,1,4,24,0.023,1,28,129.8
DS-UHPC-186,875,150,1100,0,0,180,35,6.5625,0,0,0,0,0.175609756,1,23,1,1,4,24,0.023,1,28,130.8
DS-UHPC-187,875,150,1100,0,0,180,35,6.5625,0,0,0,0,0.175609756,1,23,1,1,4,24,0.023,1,28,134.9
DS-UHPC-188,875,150,1100,0,0,180,35,8.75,0,0,0,0,0.175609756,1,23,1,1,4,24,0.023,1,28,130.1
DS-UHPC-189,875,150,1100,0,0,180,35,8.75,0,0,0,0,0.175609756,1,23,1,1,4,24,0.023,1,28,125.4
DS-UHPC-19,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,1,72.7
DS-UHPC-190,875,150,1100,0,0,180,35,8.75,0,0,0,0,0.175609756,1,23,1,1,4,24,0.023,1,28,135.1
DS-UHPC-191,683.9,205.2,1025.9,0,218.8,177,8,0,0,0,0,0,0.199077719,1,23,1,1,0,0,0,1,28,99.9
DS-UHPC-192,670.12,201,1005.18,0,214.4,174.23,13.07,10.0518,0,0,0,0,0.200006888,1,23,1,1,5,10,0.01,1,28,106.3
DS-UHPC-193,665.23,199.58,997.9,0,212.88,172.97,12.97,14.63506,0,0,0,0,0.200009251,1,23,1,1,5,10,0.01,1,28,111.5
DS-UHPC-194,701.8,0,1052.7,0,224.6,182.5,12.77,0,0,0,210.5,0,0.260045597,1,23,1,1,0,0,0,1,28,95.7
DS-UHPC-195,687.57,0,1031,0,220,178.8,17.9,10.31355,0,0,206.27,0,0.26004625,1,23,1,1,5,10,0.01,1,28,106.3
DS-UHPC-196,681.43,0,1022,0,218,177,19.5,14.99146,0,0,204.4,0,0.259747883,1,23,1,1,5,10,0.01,1,28,99.9
DS-UHPC-197,998.8,176.25,1010.1,0,0,141,75.2,0,0,0,0,0,0.119994894,1,23,1,1,0,0,0,1,7,137.9
DS-UHPC-198,998.8,176.25,991.1,0,0,141,77.6,4.994,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,7,142.4
DS-UHPC-199,998.8,176.25,975,0,0,141,78.7,9.988,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,7,146.1
DS-UHPC-2,797.78,112.36,1123.63,0,0,224.73,28.09,0,44.95,112.36,56.18,0,0.246918057,1,23,1,1,0,0,0,1,14,106.2
DS-UHPC-20,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,14,108.3
DS-UHPC-200,998.8,176.25,954.5,0,0,141,81.7,14.982,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,7,151.7
DS-UHPC-201,998.8,176.25,942.7,0,0,141,82.8,19.976,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,7,151.1
DS-UHPC-202,998.8,176.25,920.8,0,0,141,84.6,24.97,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,7,151.3
DS-UHPC-203,998.8,176.25,898.7,0,0,141,88.2,29.964,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,7,151.3
DS-UHPC-204,998.8,176.25,1013.9,0,0,164.5,49.4,0,0,0,0,0,0.139994043,1,23,1,1,0,0,0,1,7,129
DS-UHPC-205,998.8,176.25,998,0,0,164.5,49.4,4.994,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,7,131.6
DS-UHPC-206,998.8,176.25,981.9,0,0,164.5,50.5,9.988,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,7,137.6
DS-UHPC-207,998.8,176.25,962.9,0,0,164.5,52.9,14.982,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,7,143.5
DS-UHPC-208,998.8,176.25,946.8,0,0,164.5,54.1,19.976,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,7,143.2
DS-UHPC-209,998.8,176.25,930.6,0,0,164.5,55.2,24.97,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,7,143.2
DS-UHPC-21,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,28,126.8
DS-UHPC-210,998.8,176.25,900.1,0,0,164.5,62.3,29.964,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,7,143
DS-UHPC-211,998.8,176.25,1010.1,0,0,141,75.2,0,0,0,0,0,0.119994894,1,23,1,1,0,0,0,1,14,153.3
DS-UHPC-212,998.8,176.25,991.1,0,0,141,77.6,4.994,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,14,157.5
DS-UHPC-213,998.8,176.25,975,0,0,141,78.7,9.988,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,14,162
DS-UHPC-214,998.8,176.25,954.5,0,0,141,81.7,14.982,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,14,164.3
DS-UHPC-215,998.8,176.25,942.7,0,0,141,82.8,19.976,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,14,164.2
DS-UHPC-216,998.8,176.25,920.8,0,0,141,84.6,24.97,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,14,164.2
DS-UHPC-217,998.8,176.25,898.7,0,0,141,88.2,29.964,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,14,163.8
DS-UHPC-218,998.8,176.25,1013.9,0,0,164.5,49.4,0,0,0,0,0,0.139994043,1,23,1,1,0,0,0,1,14,146.1
DS-UHPC-219,998.8,176.25,998,0,0,164.5,49.4,4.994,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,14,147.5
DS-UHPC-22,797.78,112.36,1123.63,0,0,224.73,28.09,7.9778,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,1,72.1
DS-UHPC-220,998.8,176.25,981.9,0,0,164.5,50.5,9.988,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,14,152
DS-UHPC-221,998.8,176.25,962.9,0,0,164.5,52.9,14.982,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,14,158.7
DS-UHPC-222,998.8,176.25,946.8,0,0,164.5,54.1,19.976,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,14,158.4
DS-UHPC-223,998.8,176.25,930.6,0,0,164.5,55.2,24.97,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,14,158.2
DS-UHPC-224,998.8,176.25,900.1,0,0,164.5,62.3,29.964,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,14,158.2
DS-UHPC-225,998.8,176.25,1010.1,0,0,141,75.2,0,0,0,0,0,0.119994894,1,23,1,1,0,0,0,1,28,167.6
DS-UHPC-226,998.8,176.25,991.1,0,0,141,77.6,4.994,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,28,169.1
DS-UHPC-227,998.8,176.25,975,0,0,141,78.7,9.988,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,28,181
DS-UHPC-228,998.8,176.25,954.5,0,0,141,81.7,14.982,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,28,184.4
DS-UHPC-229,998.8,176.25,942.7,0,0,141,82.8,19.976,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,28,183.5
DS-UHPC-23,797.78,112.36,1123.63,0,0,224.73,28.09,7.9778,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,14,105.3
DS-UHPC-230,998.8,176.25,920.8,0,0,141,84.6,24.97,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,28,183.5
DS-UHPC-231,998.8,176.25,898.7,0,0,141,88.2,29.964,0,0,0,0,0.119994894,1,23,1,1,5,13,0.018,1,28,183.4
DS-UHPC-232,998.8,176.25,1013.9,0,0,164.5,49.4,0,0,0,0,0,0.139994043,1,23,1,1,0,0,0,1,28,162.2
DS-UHPC-233,998.8,176.25,998,0,0,164.5,49.4,4.994,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,28,164.5
DS-UHPC-234,998.8,176.25,981.9,0,0,164.5,50.5,9.988,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,28,178.6
DS-UHPC-235,998.8,176.25,962.9,0,0,164.5,52.9,14.982,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,28,180.1
DS-UHPC-236,998.8,176.25,946.8,0,0,164.5,54.1,19.976,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,28,180.1
DS-UHPC-237,998.8,176.25,930.6,0,0,164.5,55.2,24.97,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,28,180.1
DS-UHPC-238,998.8,176.25,900.1,0,0,164.5,62.3,29.964,0,0,0,0,0.139994043,1,23,1,1,5,13,0.018,1,28,179.9
DS-UHPC-239,850,212.5,935,0,255,212.5,21.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,144.6
DS-UHPC-24,797.78,112.36,1123.63,0,0,224.73,28.09,7.9778,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,28,121
DS-UHPC-240,850,212.5,935,0,255,212.5,21.2,0.85,0,0,0,0,0.2,1,23,1,1,4,9,0.013,1,28,149.8
DS-UHPC-241,850,212.5,935,0,255,212.5,21.2,2.55,0,0,0,0,0.2,1,23,1,1,4,9,0.013,1,28,153.2
DS-UHPC-242,850,212.5,935,0,255,212.5,21.2,4.25,0,0,0,0,0.2,1,23,1,1,4,9,0.013,1,28,141.7
DS-UHPC-243,850,212.5,935,0,255,212.5,21.2,5.95,0,0,0,0,0.2,1,23,1,1,4,9,0.013,1,28,137.1
DS-UHPC-244,850,212.5,935,0,255,212.5,21.2,2.55,0,0,0,0,0.2,1,23,1,1,3,9,0.017,1,28,138.9
DS-UHPC-245,850,212.5,935,0,255,212.5,21.2,25.5,0,0,0,0,0.2,1,23,1,1,4,10,0.4,1,28,148.6
DS-UHPC-246,850,212.5,935,0,255,212.5,21.2,25.5,0,0,0,0,0.2,1,23,1,1,3,15,0.6,1,28,165
DS-UHPC-247,853,170.6,1023.6,0,255.9,196.19,29.86,0,0,0,0,0,0.191666667,1,23,1,1,0,0,0,1,7,137.9
DS-UHPC-248,853,170.6,1023.6,0,255.9,196.19,29.86,0,0,0,0,0,0.191666667,1,23,1,1,0,0,0,1,14,149.5
DS-UHPC-249,853,170.6,1023.6,0,255.9,196.19,29.86,0,0,0,0,0,0.191666667,1,23,1,1,0,0,0,1,28,158.9
DS-UHPC-25,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,1,70.1
DS-UHPC-250,853,170.6,1023.6,0,255.9,196.19,29.86,0,0,0,0,0,0.191666667,1,23,1,1,0,0,0,1,56,168.4
DS-UHPC-251,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,7,142.1
DS-UHPC-252,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,14,154.7
DS-UHPC-253,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,28,164.2
DS-UHPC-254,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,56,173.7
DS-UHPC-255,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,7,149.5
DS-UHPC-256,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,14,162.1
DS-UHPC-257,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,28,172.6
DS-UHPC-258,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,56,183.2
DS-UHPC-259,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,7,155.8
DS-UHPC-26,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,14,106.3
DS-UHPC-260,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,14,168.4
DS-UHPC-261,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,28,180
DS-UHPC-262,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,8,0.2,1,56,190.5
DS-UHPC-263,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,7,142.1
DS-UHPC-264,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,14,156.8
DS-UHPC-265,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,28,166.3
DS-UHPC-266,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,56,173.7
DS-UHPC-267,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,7,148.4
DS-UHPC-268,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,14,163.2
DS-UHPC-269,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,28,174.7
DS-UHPC-27,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,3,10,0.023,1,28,119.7
DS-UHPC-270,853,170.6,1023.6,0,255.9,196.19,29.86,25.59,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,56,185.3
DS-UHPC-271,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,7,154.7
DS-UHPC-272,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,14,167.4
DS-UHPC-273,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,28,182.1
DS-UHPC-274,853,170.6,1023.6,0,255.9,196.19,29.86,51.18,0,0,0,0,0.191666667,1,23,1,1,1,12,0.2,1,56,193.7
DS-UHPC-275,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,7,144.2
DS-UHPC-276,853,170.6,1023.6,0,255.9,196.19,29.86,8.53,0,0,0,0,0.191666667,1,23,1,1,1,16,0.2,1,14,155.8
